1,2302508
2,3211404
3,2356792
4,1537044
5,2079130
6,1625466
7,2304322
8,3649622
9,1800940
10,197922
11,22646
12,8550
13,0
14,0
15,0
16,0
17,1436
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,92350
29,896202
30,480502
31,482978
32,395860
33,382804
34,513762
35,352318
36,293392
37,203550
38,276704
39,235258
40,255742
41,271340
42,206340
43,244254
44,217564
45,307422
46,272314
47,228788
48,195248
49,255610
50,244386
51,189966
52,175490
53,139474
54,152844
55,209410
56,145978
57,157218
58,146704
59,126468
60,106248
61,142528
62,113676
63,142594
64,137956
65,133582
66,216194
67,238642
68,248430
69,255610
70,235836
71,277926
72,489878
73,438858
74,419084
75,502538
76,524986
77,506862
78,476838
79,470896
80,409626
81,405698
82,432322
83,336472
84,364978
85,470236
86,436564
87,419728
88,305986
89,371960
90,356560
91,310112
92,533404
93,430952
94,444982
95,449158
96,442176
97,475848
98,261090
99,591026
100,419728
101,1436
102,1436
103,1436
104,0
105,633578
106,3302698
107,6298362
108,7547010
109,6420984
110,4313562
111,5245804
112,4234976
113,3716242
114,4010726
115,4642970
116,4814684
117,4283504
118,4551858
119,3455760
120,4793342
121,5062456
122,5369698
123,4777002
124,5311964
125,6304848
126,6799236
127,5175144
128,5137624
129,6748332
130,6703684
131,6668460
132,7053132
133,6319308
134,6654810
135,1265788
136,530598
137,265926
138,4166248
139,6083320
140,7238396
141,5579772
142,5927008
143,3584986
144,3721506
145,2554684
146,2202132
147,1965256
148,2278290
149,2092896
150,2289448
151,1570700
152,1363006
153,1457040
154,1388260
155,1275954
156,828298
157,305936
158,963250
159,1628272
160,2162848
161,2611660
162,1765832
163,708944
164,354678
165,206406
166,1183768
167,2832658
168,3447142
169,3061478
170,3244116
171,3392390
172,3296326
173,847874
174,809894
175,291956
176,49138
177,568512
178,346706
179,151590
180,2872
181,24214
182,122754
183,153686
184,139524
185,45094
186,715860
187,1009252
188,1785244
189,2397992
190,1010622
191,743986
192,61732
193,282168
194,929248
195,42090
196,257310
197,854410
198,387426
199,635856
200,263962
201,532034
202,369154
203,621644
204,393896
205,398650
206,299004
207,168426
208,29760
209,0
210,9920
211,3557918
212,8073848
213,5723430
214,8648060
215,7033408
216,8711722
217,7576902
218,7782468
219,9295542
220,9189722
221,7568682
222,6417320
223,5102484
224,4536824
225,5902480
226,4338718
227,2832252
228,3352266
229,3414214
230,1831476
231,3208698
232,1744820
233,2601608
234,3205494
235,2462794
236,992416
237,1763686
238,3520908
239,2932998
240,3078896
241,3078516
242,3861048
243,3763712
244,3193052
245,3164396
246,2914050
247,998028
248,1156452
249,516568
250,269508
251,2806
252,5678
253,0
254,43922
255,18404
256,0
257,1436
258,1683882
259,4418920
260,5857964
261,12051452
262,10616922
