1,2595024
2,3321706
3,4260942
4,4446152
5,3621398
6,2410322
7,1891194
8,2144840
9,2803210
10,2406376
11,1707286
12,2314768
13,2802930
14,2159068
15,2212316
16,2088390
17,1906264
18,2352616
19,2352616
20,1496390
21,2283836
22,2278224
23,1886556
24,1072816
25,1087952
26,1438768
27,1866914
28,1580570
29,1465458
30,1247960
31,1657768
32,2432620
33,1795328
34,3209158
35,2512692
36,3163060
37,4010788
38,3851722
39,3771010
40,4083086
41,3862402
42,1514286
43,3583892
44,3710018
45,4183378
46,3547700
47,2640006
48,3830268
49,5290322
50,4751368
51,4531060
52,3914280
53,4227680
54,4995128
55,3817754
56,4118838
57,3910154
58,4772114
59,2967844
60,2071884
61,1534238
62,1539850
63,2815394
64,3624698
65,3314054
66,3579072
67,3795304
68,3518286
69,4480420
70,4559302
71,4841640
72,2998378
73,2058762
74,2262758
75,2282400
76,2100472
77,1814970
78,2215056
79,2229086
80,1815564
81,1110334
82,1089256
83,888528
84,1624096
85,2601046
86,2429814
87,1903986
88,2332974
89,2535072
90,2975812
91,2867814
92,2557520
93,3051640
94,2954800
95,2855154
96,2972924
97,3642722
98,4212050
99,3237386
100,3547530
101,3875210
102,3532878
103,2553938
104,2572986
105,2601046
106,2697886
107,3189200
108,3145740
109,3026386
110,3251774
111,2680326
112,547434
113,332676
114,711700
115,1712518
116,2092962
117,2116780
118,1922654
119,1998862
120,2001668
121,2313332
122,2181318
123,2358228
124,2119586
125,2734430
126,2233328
127,1700386
128,1761656
129,2115410
130,2147646
131,2389094
132,2391900
133,2125198
134,2539314
135,2045656
136,1688700
137,1989008
138,2146276
139,2053612
140,1928910
141,2022680
142,2418590
143,2435426
144,2363840
145,2352616
146,2617882
147,1267536
148,1076662
149,664378
150,2101446
151,1945168
152,2113974
153,1876768
154,2177142
