1,1190396
2,2422766
3,1228318
4,774852
5,728520
6,748162
7,1918858
8,1006446
9,3039906
10,2370558
11,1895652
12,2533702
13,1617808
14,1364624
15,903944
16,1238040
17,1654120
18,1262188
19,814136
20,899884
21,1037576
22,1326594
23,349512
24,145004
25,718732
26,311598
27,558658
28,147612
29,226246
30,184156
31,859626
32,1267536
33,1546898
34,1639496
35,1925906
36,1293648
37,1025576
38,717428
39,613540
40,686430
41,831038
42,852116
43,840892
44,958744
45,989874
46,864908
47,457642
48,2872
49,0
50,1436
51,22712
52,73088
53,0
54,183050
55,551742
56,1058390
57,1938698
58,5052436
59,8856018
60,14756740
61,10491122
62,12970706
63,13267204
64,12220706
65,13813092
66,12461248
67,14167344
68,14038168
69,13522982
70,14232790
71,12809790
72,12641362
73,12749774
74,11963212
75,11298018
76,8343772
77,7460324
78,6823618
79,5940314
80,6052554
81,6476312
82,4509902
83,3142340
84,3065358
85,2870554
86,2693710
87,2834076
88,1994686
89,2003170
90,2528024
91,2860766
92,2668424
93,2782018
94,3125572
95,4593780
96,5242058
97,3724594
98,3357318
99,3614166
100,3555094
101,4203860
102,2896192
103,1151054
104,1016086
105,622354
106,2318006
107,4547682
108,5080482
109,5594626
110,5313018
111,5458584
112,5436796
113,4684254
114,4363144
115,4526060
116,3985732
117,4079306
118,3972050
119,4016536
120,4433740
121,4172978
122,4124204
123,4293160
124,4902958
125,5264918
126,5819752
127,5489154
128,7415770
129,8840290
130,9514726
131,10600408
132,9996388
133,11262796
134,12450338
135,8709024
136,4886680
137,3910630
138,10606500
139,6597306
140,2921906
141,1643672
142,2260880
143,7169268
144,6370940
