1,74
2,74
3,16716
4,7004
5,7070
6,0
7,1414
8,4242
9,1414
10,0
11,0
12,4242
13,6938
14,11246
15,13942
16,13810
17,27686
18,22162
19,5656
20,0
21,16638
22,24924
23,19400
24,27620
25,26272
26,44258
27,61160
28,59548
29,59482
30,58200
31,77468
32,92626
33,26404
34,98282
35,54024
36,72142
37,53958
38,70530
39,55372
40,96736
41,82992
42,149346
43,132642
44,41694
45,118964
46,116202
47,125902
48,27752
49,91344
50,116136
51,92626
52,31796
53,82860
54,30448
55,62442
56,15224
57,70530
58,62310
59,58134
60,63592
61,98150
62,116070
63,110612
64,92560
65,89996
66,71878
67,113440
68,99498
69,71812
70,88516
71,105088
72,26404
73,48500
74,73292
75,27686
76,58200
77,66354
78,80230
79,59548
80,91212
81,45606
82,91278
83,38734
84,132774
85,60764
86,130078
87,98084
88,69050
89,145170
90,96736
91,134056
92,52544
93,70596
94,73226
95,92560
96,109132
97,84274
98,99630
99,80164
100,69248
101,135470
102,58068
103,63526
104,55438
105,62244
106,56852
107,63526
108,102194
109,40214
110,55240
111,58134
112,70596
113,37320
114,58134
115,117616
116,49782
117,110876
118,96934
119,217048
120,95586
121,77402
122,104004
123,113374
124,221158
125,163090
126,189428
127,140994
128,177230
129,118964
130,105088
131,70596
132,102326
133,85754
134,96802
135,25254
136,54090
137,52808
138,60830
139,42910
140,31862
141,31994
142,37452
143,26404
144,42910
145,42910
146,33210
147,24858
148,38734
149,0
150,0
151,0
