1,622098
2,888594
3,1264796
4,756712
5,818378
6,1242414
7,1524450
8,1500698
9,1218398
10,1240912
11,671426
12,504370
13,422666
14,129142
15,214890
16,350040
17,276556
18,212018
19,1436
20,1436
21,0
22,1436
23,0
24,0
25,0
26,1436
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,1436
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,192442
55,1127170
56,1761590
57,1631012
58,1631078
59,1241110
60,1325092
61,1666186
62,1659204
63,1800940
64,1984832
65,2036776
66,2185560
67,2188366
68,2300078
69,1831806
70,2391900
71,2721770
72,2693710
73,2610900
74,2161214
75,2191172
76,2507012
77,2328798
78,2220602
79,2486314
80,2168724
81,2417154
82,2599676
83,1465986
84,1497760
85,1510420
86,1628272
87,1850078
88,1691638
89,1653592
90,1664750
91,1942742
92,1982026
93,1758850
94,2227650
95,2464922
96,2179948
97,1824824
98,2114552
99,3060110
100,3546740
101,4735982
102,4510926
103,5421992
104,7707314
105,7383236
106,6747408
107,2652060
108,3712764
109,5260016
110,5270696
111,4259818
112,4926034
113,4750326
114,3754734
115,2954886
116,2655796
117,2834076
118,2922498
119,2902856
120,2929546
121,2807750
122,1548268
123,2866378
124,2900050
125,2205202
126,2415784
127,1937790
128,2850912
129,3355662
130,3345596
131,2969722
132,2884898
133,2800652
134,2888826
135,3081202
136,3396698
137,3125114
138,3013446
139,3973104
140,3380740
141,2716158
142,2121022
143,1180748
144,371118
145,119882
146,1088348
147,854856
148,817008
149,1170696
150,1138460
151,1384084
152,1257682
153,1542656
154,2525284
155,3418338
156,4505064
157,4040220
158,3352498
159,3580924
160,1993632
161,1718130
162,676576
163,870454
164,336208
165,771352
166,2055488
167,362124
168,693216
169,3958884
170,3516932
171,2566354
172,3004866
173,4005986
174,3537234
175,3363492
176,2719576
177,3974344
178,3646716
179,1850592
180,693412
181,1462124
182,1019766
183,412878
184,1040778
185,1508984
186,2250164
187,1673168
188,1591794
189,1583376
190,1326528
191,1187532
192,1388260
193,1650786
194,1409272
195,922926
196,885722
197,1197386
198,369154
199,428146
200,0
201,211952
202,332676
203,94034
204,0
205,129406
206,4242
207,282960
208,175606
209,604990
210,402182
211,390628
212,303180
213,241448
214,143172
215,63168
216,11224
217,158638
218,287070
219,2717926
220,1262122
221,817074
222,822620
223,1037312
224,1085080
225,1257682
226,1396678
227,1657768
228,1796764
229,1952530
230,2817240
231,3533352
232,4550076
233,3879436
234,1693918
235,1639562
236,1942676
237,3489448
238,4288158
239,3141500
240,3370290
241,3627024
242,2854050
243,3103950
244,3503560
245,3204670
246,3937388
247,3880130
248,3979396
249,1907074
250,1713888
251,1676040
252,1642368
253,1469634
254,861904
255,1009252
256,1344800
257,1523014
258,1416320
259,335482
260,18272
261,22712
262,15664
263,17100
264,22580
265,183710
266,1300366
267,1927276
268,2186204
